CV_x,CM,Demanda,Demanda dia,%_Previsão,%ACC_Previsão,ABC_Previsão,CV_y,Soma de Total Unidades,PRD/DIA,%_BACKLOG,%ACC_BACKLOG,ABC_BACKLOG,ABC_AJUSTADO
103377.0,50422456.0,2573.810810810811,83.02615518744551,0.0001928685626727748,0.8994957800153955,B,103377.0,9.0,4.225352112676057,1.4838434182476469e-05,0.9962343351474688,C,B
135160.0,50436814.0,2571.511568792099,82.9519860900677,0.00019269626892782542,0.8996884762843234,B,135160.0,160.0,75.11737089201878,0.0002637943854662483,0.8849098070508948,A,A
155436.0,50483462.0,2565.72682552623,82.76538146858807,0.00019226278907979896,0.8998807390734032,B,155436.0,16.0,7.511737089201878,2.637943854662483e-05,0.9906385967457673,C,B
159460.0,50488851.0,2551.102711802578,82.2936358645993,0.00019116693083629603,0.9000719060042395,B,159460.0,,,,,D,B
135504.0,50439819.0,2545.949240291895,82.12739484812565,0.00019078075534940101,0.9002626867595889,B,135504.0,124.0,58.21596244131456,0.00020444064873634244,0.9063678315936643,B,B
136008.0,50437604.0,2536.588045655194,81.82542082758691,0.00019007927404902843,0.9004527660336379,B,136008.0,34.0,15.962441314553992,5.605630691157777e-05,0.9743723754519552,C,B
155423.0,50483448.0,2518.439873697375,81.23999592572177,0.0001887193404338843,0.9006414853740717,B,155423.0,32.0,15.023474178403756,5.275887709324966e-05,0.9767119019080571,C,B
148343.0,50463631.0,2517.253270102329,81.20171839039772,0.00018863042227063877,0.9008301157963424,B,148343.0,,,,,D,B
32542.0,50259246.0,2515.081081081081,81.13164777680906,0.000188467649244501,0.9010185834455869,B,32542.0,399.0,187.32394366197184,0.0006578372487564567,0.7932478529610095,A,A
136198.0,50438231.0,2510.767400122791,80.99249677815455,0.00018814440347882168,0.9012067278490657,B,136198.0,118.0,55.399061032863855,0.00019454835928135814,0.9113535454789763,B,B
135897.0,50437494.0,2510.729511156099,80.99127455342254,0.00018814156426837295,0.9013948694133341,B,135897.0,31.0,14.55399061032864,5.111016218408561e-05,0.9777934588884682,C,B
121965.0,50401214.0,2505.162162162162,80.81168265039233,0.00018772437486430017,0.9015825937881984,B,121965.0,60.0,28.169014084507044,9.892289454984312e-05,0.9526934231113557,C,B
135471.0,50437103.0,2500.259127540363,80.65352024323751,0.0001873569658704964,0.9017699507540688,B,135471.0,60.0,28.169014084507044,9.892289454984312e-05,0.9527923460059056,C,B
155195.0,50482575.0,2498.266832714821,80.58925266822003,0.00018720767321937816,0.9019571584272882,B,155195.0,3.0,1.4084507042253522,4.946144727492156e-06,0.9993190807425184,D,B
70848.0,50371480.0,2491.864864864865,80.38273757628596,0.00018672794163525705,0.9021438863689234,B,70848.0,,,,,D,B
70855.0,50371479.0,2491.864864864865,80.38273757628596,0.00018672794163525705,0.9023306143105586,B,70855.0,,,,,D,B
69726.0,50269721.0,2491.378378378378,80.36704446381864,0.00018669148676102372,0.9025173057973196,B,69726.0,21.0,9.859154929577466,3.4623013092445094e-05,0.986670139959408,C,B
135821.0,50437422.0,2489.700999216065,80.31293545858274,0.000186565792321194,0.9027038715896408,B,135821.0,210.0,98.59154929577466,0.0003462301309244509,0.8573861603573101,A,A
158167.0,50488168.0,2489.154800244892,80.295316136932,0.00018652486289077083,0.9028903964525316,B,158167.0,,,,,D,B
135703.0,50437314.0,2485.785530199554,80.18663000643723,0.00018627238657504037,0.9030766688391066,B,135703.0,69.0,32.3943661971831,0.00011376132873231959,0.9458710408172349,B,B
27385.0,50248863.0,2479.864864864865,79.99564080209242,0.00018582872140416936,0.9032624975605108,B,27385.0,381.0,178.87323943661974,0.0006281603803915038,0.7977488446630275,A,A
146979.0,50460405.0,2473.07290134952,79.77654520482324,0.0001853197654873521,0.9034478173259981,B,146979.0,27.0,12.67605633802817,4.45153025474294e-05,0.9809804248078826,C,B
155285.0,50482014.0,2471.972972972973,79.74106364428945,0.00018523734233327386,0.9036330546683313,B,155285.0,11.0,5.164319248826291,1.813586400080457e-05,0.9948659017728627,C,B
135227.0,50436871.0,2469.025544570619,79.64598530872964,0.00018501647672918389,0.9038180711450605,B,135227.0,65.0,30.51643192488263,0.00010716646909566338,0.9490678990261044,C,B
135595.0,50437211.0,2468.844955655424,79.64015985985239,0.00018500294429534613,0.9040030740893559,B,135595.0,57.0,26.760563380281692,9.397674982235096e-05,0.9552242004969224,C,B
135503.0,50439818.0,2433.661001337132,78.50519359152038,0.00018236643400095667,0.9041854405233568,B,135503.0,14.0,6.572769953051644,2.3082008728296728e-05,0.9925197804571257,C,B
135458.0,50437090.0,2425.723823453801,78.2491555952839,0.00018177166142342057,0.9043672121847802,B,135458.0,130.0,61.03286384976526,0.00021433293819132676,0.9019657627861964,B,B
136071.0,50437669.0,2419.388848379729,78.04480156063643,0.00018129694994425047,0.9045485091347245,B,136071.0,143.0,67.13615023474179,0.00023576623201045945,0.8932044917588987,B,B
135962.0,50437560.0,2414.909877829106,77.90031863964857,0.00018096131819978658,0.9047294704529243,B,135962.0,,,,,D,B
148298.0,50463586.0,2413.067459151814,77.84088577909078,0.0001808232565207237,0.904910293709445,B,148298.0,42.0,19.71830985915493,6.924602618489019e-05,0.9672136553163642,C,B
135548.0,50437180.0,2407.832403441386,77.67201301423826,0.0001804309675202497,0.9050907246769653,B,135548.0,139.0,65.25821596244131,0.0002291713723738032,0.8955258823510015,B,B
72179.0,50369162.0,2404.837837837838,77.57541412380122,0.00018020656968908055,0.9052709312466544,B,72179.0,25.0,11.737089201877934,4.1217872729101296e-05,0.984051980683658,C,B
96519.0,50305781.0,2395.837837837838,77.28509154315606,0.00017953215451576475,0.9054504634011701,B,96519.0,2726.0,1279.81220657277,0.004494396842381206,0.4263758113738248,AA,AA
102729.0,50420100.0,2385.810810810811,76.96163905841325,0.00017878077905240095,0.9056292441802225,B,102729.0,582.0,273.23943661971833,0.0009595520771334782,0.7503928063271086,A,A
158164.0,50488165.0,2376.497315066975,76.6612037118379,0.00017808287206948374,0.9058073270522919,B,158164.0,,,,,D,B
78937.0,50369411.0,2375.432432432433,76.62685265911074,0.0001780030750687576,0.9059853301273607,B,78937.0,736.0,345.5399061032864,0.0012134541731447421,0.7163303563037793,A,A
135428.0,50437060.0,2374.666628803872,76.60214931625393,0.00017794568955910404,0.9061632758169198,B,135428.0,44.0,20.657276995305164,7.254345600321829e-05,0.9647372855228004,C,B
92804.0,50394920.0,2374.243243243243,76.58849171752397,0.00017791396315396503,0.9063411897800737,B,92804.0,884.0,415.0234741784038,0.001457463979701022,0.6817073432113343,A,A
152810.0,50477538.0,2359.928084572125,76.12671240555242,0.00017684125646327343,0.9065180310365369,B,152810.0,185.0,86.85446009389672,0.0003050122581953496,0.8708561611651803,A,A
134575.0,50408636.0,2358.324324324324,76.07497820401046,0.00017672107865822036,0.9066947521151951,B,134575.0,1634.0,767.1361502347419,0.002694000161574061,0.5489083034228972,AA,AA
135894.0,50437491.0,2357.226174537666,76.03955401734406,0.0001766387887828097,0.906871390903978,B,135894.0,517.0,242.72300469483568,0.0008523856080378148,0.7628884166236629,A,A
136757.0,50438962.0,2355.520167940163,75.98452154645688,0.00017651094914557274,0.9070479018531236,B,136757.0,3.0,1.4084507042253522,4.946144727492156e-06,0.9994377882159774,D,B
138034.0,50445038.0,2355.07610288235,75.97019686717258,0.000176477673121914,0.9072243795262455,B,138034.0,3.0,1.4084507042253522,4.946144727492156e-06,0.9991212349534201,D,B
135876.0,50437474.0,2353.153501738122,75.90817747542329,0.00017633360296814715,0.9074007131292136,B,135876.0,750.0,352.11267605633805,0.0012365361818730389,0.711433673023562,A,A
135311.0,50436947.0,2350.901028046938,75.83551703377219,0.00017616481380872172,0.9075768779430223,B,135311.0,17.0,7.981220657276996,2.8028153455788885e-05,0.9895306603268078,C,B
129799.0,50421563.0,2349.972972972973,75.80557977332171,0.0001760952699838823,0.9077529732130062,B,129799.0,387.0,181.69014084507043,0.0006380526698464881,0.7964842803276987,A,A
135947.0,50437545.0,2344.266118951721,75.62148770812004,0.00017566762676790118,0.9079286408397741,B,135947.0,92.0,43.1924882629108,0.00015168177164309277,0.9272042906156797,B,B
136470.0,50472278.0,2344.064727816548,75.61499121988864,0.00017565253551930868,0.9081042933752934,B,136470.0,,,,,D,B
95575.0,50302809.0,2341.918918918919,75.54577157802966,0.0001754917392882424,0.9082797851145816,B,95575.0,,,,,D,B
140739.0,50453057.0,2341.918918918919,75.54577157802966,0.0001754917392882424,0.9084552768538698,B,140739.0,,,,,D,B
90905.0,50412643.0,2340.0,75.48387096774194,0.00017534794506209996,0.908630624798932,B,90905.0,277.0,130.04694835680752,0.0004566940298384424,0.8286754389291271,A,A
86956.0,50375453.0,2333.621621621622,75.27811682650393,0.00017486998115548582,0.9088054947800874,B,86956.0,23.0,10.7981220657277,3.792044291077319e-05,0.985341275742623,C,B
135223.0,50436867.0,2331.250420294331,75.20162646110745,0.00017469229513836232,0.9089801870752258,B,135223.0,29.0,13.615023474178404,4.7812732365757505e-05,0.9792624638725332,C,B
135681.0,50437292.0,2328.875084014854,75.12500271015658,0.00017451429926851713,0.9091547013744943,B,135681.0,61.0,28.63849765258216,0.00010057160945900717,0.9524939286073469,C,B
136184.0,50439833.0,2325.92234786281,75.02975315686484,0.00017429303592810197,0.9093289944104224,B,136184.0,11.0,5.164319248826291,1.813586400080457e-05,0.9946845431328548,C,B
152780.0,50477305.0,2323.046685736268,74.93698986246027,0.00017407754813127203,0.9095030719585536,B,152780.0,,,,,D,B
88843.0,50369247.0,2322.648648648649,74.92414995640804,0.0001740477212144462,0.909677119679768,B,88843.0,67.0,31.455399061032864,0.00011046389891399148,0.9472114460383854,B,B
135551.0,50437183.0,2320.376705602265,74.8508614710408,0.00017387747311851386,0.9098509971528865,B,135551.0,26.0,12.206572769953052,4.286658763826535e-05,0.9825532988312262,C,B
158166.0,50488167.0,2314.275297705937,74.65404186148184,0.00017342026400030586,0.9100244174168869,B,158166.0,,,,,D,B
115463.0,50381655.0,2309.72972972973,74.5074106364429,0.00017307964177647336,0.9101974970586634,B,115463.0,7.0,3.286384976525822,1.1541004364148364e-05,0.9971065053344177,C,B
150665.0,50472601.0,2302.361625881555,74.26972986714694,0.00017252751277272053,0.9103700245714361,B,150665.0,19.0,8.92018779342723,3.132558327411698e-05,0.9882759882809333,C,B
136057.0,50437655.0,2299.146995025902,74.16603209760974,0.00017228662434764705,0.9105423111957838,B,136057.0,254.0,119.24882629107982,0.0004187735869276692,0.839176104185593,A,A
136754.0,50438958.0,2297.927507901821,74.12669380328455,0.00017219524205652,0.9107145064378402,B,136754.0,31.0,14.55399061032864,5.111016218408561e-05,0.9774867979153639,C,B
135848.0,50440442.0,2292.34972773095,73.9467654106758,0.00017177727099200273,0.9108862837088323,B,135848.0,115.0,53.9906103286385,0.00018960221455386597,0.9138480511365416,B,B
152775.0,50477300.0,2291.250412515572,73.91130362953457,0.00017169489378516853,0.9110579786026175,B,152775.0,,,,,D,B
108623.0,50360424.0,2290.378378378378,73.88317349607671,0.0001716295478903049,0.9112296081505078,B,108623.0,3.0,1.4084507042253522,4.946144727492156e-06,0.9994130574923401,D,B
92793.0,50264904.0,2289.756756756757,73.86312118570184,0.00017158296666211796,0.9114011911171699,B,92793.0,141.0,66.19718309859155,0.00023246880219213132,0.8943717819145869,B,B
154826.0,50482564.0,2285.261398324933,73.71810962338493,0.00017124610689146072,0.9115724372240613,B,154826.0,51.0,23.943661971830988,8.408446036736665e-05,0.9599049021240396,C,B
93024.0,50412615.0,2283.378378378378,73.6573670444638,0.0001711050027555037,0.9117435422268169,B,93024.0,366.0,171.83098591549296,0.000603429656754043,0.8044821963520538,A,A
18978.0,50326563.0,2282.432432432433,73.62685265911074,0.00017103411827782796,0.9119145763450947,B,18978.0,,,,,D,B
135426.0,50437058.0,2277.92645170973,73.48149844224935,0.00017069646252559914,0.9120852728076203,B,135426.0,33.0,15.492957746478874,5.4407592002413714e-05,0.9757507011160151,C,B
136722.0,50438928.0,2277.198932605642,73.45803008405296,0.00017064194586752427,0.9122559147534879,B,136722.0,40.0,18.779342723004696,6.594859636656208e-05,0.9697526762764761,C,B
112762.0,50373965.0,2268.297297297298,73.17088055797736,0.00016997490165427198,0.9124258896551422,B,112762.0,15.0,7.042253521126761,2.473072363746078e-05,0.9914299799021674,C,B
157541.0,50487081.0,2267.27599323507,73.13793526564741,0.00016989837021470135,0.9125957880253569,B,157541.0,,,,,D,B
135459.0,50437091.0,2266.677997627081,73.11864508474454,0.0001698535594023009,0.9127656415847593,B,135459.0,111.0,52.11267605633803,0.00018300735491720978,0.9151389949104172,B,B
28410.0,50202669.0,2263.513513513513,73.0165649520488,0.00016961642872431124,0.9129352580134835,B,28410.0,25.0,11.737089201877934,4.1217872729101296e-05,0.9840931985563871,C,B
136172.0,50439770.0,2252.741711756012,72.66908747600039,0.000168809243552177,0.9131040672570357,B,136172.0,78.0,36.61971830985916,0.00012859976291479605,0.9382721138008978,B,B
136641.0,50438840.0,2248.000144824745,72.51613370402403,0.0001684539341428727,0.9132725211911786,B,136641.0,77.0,36.15023474178404,0.000126951048005632,0.9389134639005626,B,B
135398.0,50437032.0,2225.281105939488,71.78326148191897,0.00016675148252649847,0.9134392726737052,B,135398.0,7.0,3.286384976525822,1.1541004364148364e-05,0.9971411283475102,C,B
135769.0,50437373.0,2224.291832324998,71.75134942983864,0.0001666773512891459,0.9136059500249943,B,135769.0,,,,,D,B
135536.0,50437168.0,2224.164813205472,71.74725203888619,0.00016666783310897816,0.9137726178581033,B,135536.0,41.0,19.248826291079812,6.759731127572613e-05,0.9676208878989275,C,B
135089.0,50436745.0,2217.603331896151,71.53559135148873,0.00016617614838070773,0.9139387940064839,B,135089.0,69.0,32.3943661971831,0.00011376132873231959,0.9456435181597703,B,B
136773.0,50438978.0,2213.140307239757,71.39162281418571,0.000165841711542135,0.914104635718026,B,136773.0,109.0,51.1737089201878,0.00017970992509888168,0.9164019105308366,B,B
136620.0,50438819.0,2207.236176978726,71.20116699931374,0.000165399285427327,0.9142700350034534,B,136620.0,173.0,81.22065727699531,0.00028522767928538097,0.8766975580883485,A,A
155193.0,50482573.0,2204.828963998591,71.12351496769648,0.00016521890087630415,0.9144352539043297,B,155193.0,59.0,27.699530516431928,9.727417964067907e-05,0.9538772004161353,C,B
20214.0,50304279.0,2203.378378378378,71.07672188317348,0.0001651102012149191,0.9146003641055446,B,20214.0,1323.0,621.1267605633803,0.002181249824824041,0.6006713567110117,AA,AA
140759.0,50453768.0,2198.783783783784,70.92850915431562,0.00016476590518049372,0.914765130010725,B,140759.0,255.0,119.71830985915494,0.00042042230183683325,0.8387573305986653,A,A
135509.0,50439824.0,2198.382672396503,70.91557007730655,0.0001647358478909635,0.914929865858616,B,135509.0,20.0,9.389671361502348,3.297429818328104e-05,0.9876544227601786,C,B
37700.0,50374071.0,2194.783783783784,70.79947689625111,0.00016446616510346448,0.9150943320237195,B,37700.0,61.0,28.63849765258216,0.00010057160945900717,0.9525945002168059,C,B
140720.0,50452067.0,2191.081081081081,70.68003487358325,0.0001641887030051333,0.9152585207267246,B,140720.0,3.0,1.4084507042253522,4.946144727492156e-06,0.9992003732690594,D,B
135220.0,50436865.0,2183.680028222494,70.44129123298367,0.00016363410496665075,0.9154221548316913,B,135220.0,25.0,11.737089201877934,4.1217872729101296e-05,0.9839695449381997,C,B
136207.0,50438240.0,2172.425717909395,70.0782489648192,0.00016279076300661097,0.9155849455946979,B,136207.0,,,,,D,B
128616.0,50418108.0,2170.648648648649,70.02092414995643,0.00016265759828733542,0.9157476031929853,B,128616.0,1413.0,663.3802816901409,0.0023296341666488056,0.5940138459078073,AA,AA
135487.0,50437119.0,2169.024860075314,69.96854387339722,0.00016253591965932274,0.9159101391126446,B,135487.0,27.0,12.67605633802817,4.45153025474294e-05,0.9809359095053352,C,B
139113.0,50448175.0,2165.660683917842,69.86002206186588,0.0001622838250541776,0.9160724229376989,B,139113.0,23.0,10.7981220657277,3.792044291077319e-05,0.9849999917564264,C,B
150666.0,50472602.0,2161.788129749936,69.73510095967536,0.00016199363513303062,0.9162344165728319,B,150666.0,13.0,6.103286384976526,2.1433293819132676e-05,0.9933870044993444,C,B
135550.0,50437182.0,2161.705197078475,69.73242571220888,0.00016198742057169763,0.9163964039934036,B,135550.0,39.0,18.30985915492958,6.429988145739803e-05,0.9706528746168797,C,B
95843.0,50303574.0,2153.216216216216,69.45858761987793,0.0001613512986273093,0.9165577552920309,B,95843.0,,,,,D,B
107656.0,50357700.0,2151.378378378378,69.39930252833477,0.0001612135802135391,0.9167189688722445,B,107656.0,352.0,165.2582159624413,0.0005803476480257463,0.8098108429384719,A,A
139146.0,50448143.0,2145.54246343395,69.21104720754678,0.00016077626581479442,0.9168797451380593,B,139146.0,443.0,207.981220657277,0.000730380704759675,0.7752686168765759,A,A
158165.0,50488166.0,2139.669900970337,69.02160970872055,0.00016033620523349382,0.9170400813432927,B,158165.0,,,,,D,B
139149.0,50446671.0,2138.025264012196,68.96855690361923,0.00016021296433136426,0.9172002943076241,B,139149.0,,,,,D,B
137794.0,50438856.0,2131.303360219356,68.75172129739857,0.00015970925834120199,0.9173600035659653,B,137794.0,74.0,34.74178403755869,0.00012200490327813985,0.9416503306497755,B,B
162344.0,50496724.0,2130.635908767285,68.73019060539629,0.00015965924285378774,0.917519662808819,B,162344.0,,,,,D,B
135325.0,50436961.0,2129.762197318181,68.7020063651026,0.00015959377126952378,0.9176792565800885,B,135325.0,38.0,17.84037558685446,6.265116654823397e-05,0.9711540839492656,C,B
135689.0,50437300.0,2124.280325031012,68.52517177519394,0.0001591829870641187,0.9178384395671526,B,135689.0,68.0,31.924882629107984,0.00011211261382315554,0.9465437165001739,B,B
135446.0,50437078.0,2120.450396019433,68.40162567804622,0.0001588959912598819,0.9179973355584125,B,135446.0,91.0,42.72300469483568,0.00015003305673392872,0.9276560385007905,B,B
157253.0,50485328.0,2114.735129065697,68.21726222792572,0.00015846771762064306,0.9181558032760331,B,157253.0,169.0,79.34272300469485,0.0002786328196487248,0.8792316329037336,A,A
157254.0,50486929.0,2114.735129065697,68.21726222792572,0.00015846771762064306,0.9183142709936537,B,157254.0,166.0,77.93427230046949,0.0002736866749212326,0.8808836452427159,A,A
157255.0,50486930.0,2114.735129065697,68.21726222792572,0.00015846771762064306,0.9184727387112743,B,157255.0,110.0,51.64319248826291,0.0001813586400080457,0.9153203535504252,B,B
56417.0,50312627.0,2113.513513513513,68.17785527462945,0.0001583761758357151,0.91863111488711,B,56417.0,41.0,19.248826291079812,6.759731127572613e-05,0.9683644583229603,C,B
158157.0,50488158.0,2113.147007317641,68.16603249411746,0.00015834871168686953,0.9187894635987969,B,158157.0,56.0,26.291079812206576,9.232803491318691e-05,0.9569009435595426,C,B
157251.0,50485326.0,2102.870042310313,67.83451749388105,0.00015757860711613868,0.9189470422059131,B,157251.0,94.0,44.13145539906103,0.00015497920146142086,0.9259825928679891,B,B
150230.0,50470895.0,2083.891891891892,67.22231909328684,0.00015615647904906627,0.9191031986849622,B,150230.0,4141.0,1944.1314553990612,0.006827328438848339,0.34564153970187944,AA,AA
86728.0,50247511.0,2078.081081081081,67.03487358326068,0.00015572104582905756,0.9192589197307912,B,86728.0,,,,,D,B
155439.0,50483465.0,2075.913499325311,66.96495159113907,0.00015555861804844717,0.9194144783488397,B,155439.0,10.0,4.694835680751174,1.648714909164052e-05,0.995785884692176,C,B
139336.0,50449353.0,2069.182339992046,66.74781741909825,0.0001550542184941849,0.9195695325673339,B,139336.0,33.0,15.492957746478874,5.4407592002413714e-05,0.9760771466680294,C,B
135124.0,50436778.0,2068.066800554662,66.71183227595685,0.0001549706255249623,0.9197245031928588,B,135124.0,106.0,49.76525821596245,0.0001747637803713895,0.9183490428385593,B,B
135543.0,50437175.0,2063.560223287072,66.566458815712,0.00015463292507063086,0.9198791361179295,B,135543.0,22.0,10.328638497652582,3.627172800160914e-05,0.9859463541142856,C,B
135692.0,50437303.0,2062.580738546861,66.53486253376971,0.00015455952736276093,0.9200336956452922,B,135692.0,62.0,29.10798122065728,0.00010222032436817122,0.9514799689382114,C,B
152774.0,50477299.0,2033.042745499221,65.58202404836196,0.00015234609728491378,0.9201860417425771,B,152774.0,,,,,D,B
152771.0,50477296.0,2022.626724961407,65.24602338585184,0.0001515655725853282,0.9203376073151625,B,152771.0,,,,,D,B
136485.0,50438665.0,2022.073157572054,65.22816637329207,0.00015152409100234682,0.9204891314061648,B,136485.0,39.0,18.30985915492958,6.429988145739803e-05,0.9700098758023057,C,B
136033.0,50437629.0,2012.928275687145,64.9331701834563,0.00015083881910219537,0.920639970225267,B,136033.0,81.0,38.02816901408451,0.0001335459076422882,0.9361782458662598,B,B
28175.0,50376068.0,2005.27027027027,64.68613775065387,0.00015026496631880925,0.9207902351915858,B,28175.0,15.0,7.042253521126761,2.473072363746078e-05,0.9912815955603423,C,B
135171.0,50436825.0,2004.105394174173,64.64856110239268,0.00015017767630611586,0.9209404128678919,B,135171.0,,,,,D,B
136734.0,50438940.0,2000.720859678303,64.53938257026783,0.0001499240561484908,0.9210903369240403,B,136734.0,9.0,4.225352112676057,1.4838434182476469e-05,0.9961898198449214,C,B
148302.0,50463590.0,1998.336822721799,64.4624781523161,0.00014974540829324504,0.9212400823323336,B,148302.0,,,,,D,B
125364.0,50410682.0,1998.216216216216,64.45858761987793,0.0001497363706424266,0.921389818702976,B,125364.0,109.0,51.1737089201878,0.00017970992509888168,0.9158627807555401,B,B
6386.0,50319901.0,1997.945945945946,64.44986922406278,0.0001497161179345193,0.9215395348209106,B,6386.0,361.0,169.48356807511738,0.0005951860822082227,0.806274349458315,A,A
136181.0,50439779.0,1997.844269840783,64.44658934970268,0.00014970849883362086,0.9216892433197442,B,136181.0,206.0,96.71361502347418,0.00033963527128779466,0.8584133097457192,A,A
136598.0,50438886.0,1994.551478797127,64.34037028377828,0.0001494617534733542,0.9218387050732175,B,136598.0,45.0,21.126760563380284,7.419217091238233e-05,0.9642970786420533,C,B
136761.0,50438966.0,1991.302472962469,64.23556364395061,0.00014921828915856702,0.9219879233623761,B,136761.0,119.0,55.86854460093897,0.00019619707419052217,0.9109644487604136,B,B
136004.0,50437600.0,1985.409852061599,64.04547909876126,0.00014877672549788433,0.922136700087874,B,136004.0,189.0,88.73239436619718,0.0003116071178320058,0.8680912662625123,A,A
2815.0,50398693.0,1982.108108108108,63.938971229293806,0.00014852930925114677,0.9222852293971251,B,2815.0,72.0,33.802816901408455,0.00011870747345981175,0.9435628399444057,B,B
135228.0,50436872.0,1967.498034233625,63.46767852366533,0.0001474345030840117,0.9224326639002091,B,135228.0,77.0,36.15023474178404,0.000126951048005632,0.9394212680925852,B,B
6422.0,50410545.0,1958.72972972973,63.18482999128161,0.00014677745001715837,0.9225794413502262,B,6422.0,23.0,10.7981220657277,3.792044291077319e-05,0.9855308779571766,C,B
136210.0,50438243.0,1955.321713445467,63.07489398211184,0.00014652207025126791,0.9227259634204774,B,136210.0,,,,,D,B
139147.0,50448130.0,1946.974669229441,62.805634491272286,0.0001458965843321984,0.9228718600048096,B,139147.0,78.0,36.61971830985916,0.00012859976291479605,0.9385293133267274,B,B
148329.0,50463617.0,1946.046987789537,62.77570928353345,0.00014582706850563455,0.9230176870733152,B,148329.0,12.0,5.633802816901409,1.9784578909968624e-05,0.9941948748048336,C,B
135399.0,50437033.0,1944.206018005662,62.716323161472964,0.00014568911539942776,0.9231633761887147,B,135399.0,,,,,D,B
158158.0,50488159.0,1943.569620414937,62.69579420693345,0.00014564142693371148,0.9233090176156484,B,158158.0,51.0,23.943661971830988,8.408446036736665e-05,0.9600730710447742,C,B
26441.0,50376067.0,1940.162162162162,62.585876198779424,0.0001453860889839213,0.9234544037046324,B,26441.0,197.0,92.48826291079813,0.00032479683710531825,0.8623801178171678,A,A
7740.0,50377976.0,1939.081081081081,62.55100261551874,0.0001453050781522918,0.9235997087827846,B,7740.0,530.0,248.82629107981222,0.0008738189018569476,0.760316421365367,A,A
135620.0,50436671.0,1930.747149337285,62.282166107654355,0.00014468057481658135,0.9237443893576012,B,135620.0,156.0,73.23943661971832,0.0002571995258295921,0.888553467000147,A,A
148333.0,50463621.0,1930.346720300207,62.26924904194216,0.00014465056865897672,0.9238890399262601,B,148333.0,3.0,1.4084507042253522,4.946144727492156e-06,0.9994180036370676,D,B
146266.0,50452468.0,1928.918918918919,62.223190932868356,0.0001445435763349743,0.9240335835025951,B,146266.0,,,,,D,B
93028.0,50412616.0,1927.135135135135,62.16564952048822,0.00014440990846278557,0.9241779934110579,B,93028.0,444.0,208.45070422535213,0.0007320294196688391,0.7738078554670564,A,A
162176.0,50496041.0,1918.740627305629,61.89485894534287,0.0001437808658569259,0.9243217742769149,B,162176.0,,,,,D,B
152755.0,50477279.0,1917.095990565128,61.84180614726219,0.0001436576249711052,0.924465431901886,B,152755.0,,,,,D,B
148297.0,50463585.0,1912.456613180145,61.692148812262744,0.0001433099731374196,0.9246087418750234,B,148297.0,9.0,4.225352112676057,1.4838434182476469e-05,0.9962046582791039,C,B
146863.0,50458094.0,1909.918918918919,61.6102877070619,0.00014311981096908546,0.9247518616859924,B,146863.0,,,,,D,B
136625.0,50438824.0,1909.140309020031,61.58517125871068,0.00014306146582131836,0.9248949231518138,B,136625.0,67.0,31.455399061032864,0.00011046389891399148,0.9478742294318694,B,B
135844.0,50437445.0,1909.139945449768,61.585159530637675,0.0001430614385771737,0.9250379845903909,B,135844.0,29.0,13.615023474178404,4.7812732365757505e-05,0.9788321492812414,C,B
136621.0,50438820.0,1908.07939640067,61.55094827098936,0.00014298196631375623,0.9251809665567047,B,136621.0,139.0,65.25821596244131,0.0002291713723738032,0.8957550537233753,B,B
136494.0,50438674.0,1907.884760342655,61.544669688472744,0.0001429673812570007,0.9253239339379616,B,136494.0,3.0,1.4084507042253522,4.946144727492156e-06,0.999368542189793,D,B
136758.0,50438963.0,1903.409722372802,61.4003136249291,0.00014263204420055257,0.9254665659821621,B,136758.0,2.0,0.9389671361502347,3.2974298183281036e-06,0.9995037368123435,D,B
135831.0,50437432.0,1892.808910303894,61.0583519452869,0.00014183767214402587,0.9256084036543062,B,135831.0,,,,,D,B
27382.0,50202665.0,1891.918918918919,61.02964254577158,0.00014177098062245392,0.9257501746349286,B,27382.0,16.0,7.511737089201878,2.637943854662483e-05,0.9910342883239672,C,B
135400.0,50437034.0,1891.863406337151,61.02785181732745,0.00014176682078607012,0.9258919414557146,B,135400.0,11.0,5.164319248826291,1.813586400080457e-05,0.9949203093648651,C,B
135832.0,50437433.0,1879.331998798723,60.623612864474936,0.00014082777952085683,0.9260327692352355,B,135832.0,116.0,54.460093896713616,0.00019125092946303002,0.9127054917044908,B,B
136774.0,50438979.0,1876.75327808337,60.54042832527001,0.00014063454303439265,0.9261734037782698,B,136774.0,18.0,8.450704225352114,2.9676868364952937e-05,0.9887079515871344,C,B
129797.0,50421569.0,1874.945945945946,60.4821272885789,0.0001404991105658704,0.9263139028888357,B,129797.0,546.0,256.3380281690141,0.0009001983404035722,0.7550174516473137,A,A
135121.0,50436775.0,1871.298784377731,60.36447691541068,0.0001402258104435217,0.9264541286992792,B,135121.0,124.0,58.21596244131456,0.00020444064873634244,0.9061633909449279,B,B
157538.0,50487038.0,1869.443703936482,60.30463561085426,0.00014008679995493288,0.9265942154992342,B,157538.0,,,,,D,B
135129.0,50436783.0,1869.120784585573,60.29421885759913,0.00014006260198715393,0.9267342781012213,B,135129.0,133.0,62.441314553990615,0.0002192790829188189,0.9000087381890186,B,B
136357.0,50438537.0,1866.660520831155,60.21485551068242,0.00013987824207533858,0.9268741563432966,B,136357.0,,,,,D,B
