CV,CM,Demanda,Soma de Total Unidades
153075.0,50477540.0,1243.784913470184,31.0
135527.0,50437159.0,1240.626527050266,28.0
135895.0,50437492.0,1237.180064170341,299.0
136233.0,50438266.0,1237.141263830799,94.0
147194.0,50458004.0,1234.918918918919,
148306.0,50463594.0,1234.846644103429,2.0
136013.0,50437609.0,1233.965468259345,29.0
135246.0,50436890.0,1232.102655421718,1.0
135402.0,50437036.0,1230.400598022707,19.0
88844.0,50369248.0,1222.72972972973,669.0
136448.0,50438628.0,1222.166566429746,48.0
136748.0,50438952.0,1221.730861718619,6.0
100679.0,50461853.0,1217.72972972973,542.0
100535.0,50337740.0,1217.72972972973,596.0
100423.0,50462191.0,1217.72972972973,540.0
139129.0,50448161.0,1217.513601625874,
57998.0,50369112.0,1213.864864864865,167.0
97258.0,50329837.0,1213.837837837838,14.0
139124.0,50448167.0,1211.096591174334,25.0
19081.0,50304277.0,1201.57055164431,709.0
135512.0,50437144.0,1199.787237559882,17.0
123126.0,50404313.0,1195.297297297297,41.0
136200.0,50438233.0,1195.248929549281,9.0
136723.0,50438929.0,1193.218500445811,40.0
135825.0,50437426.0,1191.250754658247,104.0
86952.0,50338174.0,1187.945945945946,41.0
148320.0,50463608.0,1186.982560559611,55.0
149254.0,50471029.0,1185.40653624305,15.0
136299.0,50438478.0,1185.071862059019,
2816.0,50396157.0,1182.27027027027,189.0
130031.0,50422428.0,1181.0,
135280.0,50436916.0,1179.538552092737,20.0
70391.0,50270986.0,1178.135135135135,1.0
116101.0,50381786.0,1177.34316,
122484.0,50402221.0,1171.515210608044,69.0
38854.0,50304278.0,1171.27027027027,25.0
135467.0,50437099.0,1170.119052008905,10.0
157540.0,50487080.0,1169.609462905512,
135883.0,50437481.0,1168.828921582017,152.0
95947.0,50303021.0,1164.162162162162,280.0
135619.0,50437235.0,1163.56019514437,29.0
110686.0,50366611.0,1162.891891891892,64.0
92788.0,50264900.0,1161.459459459459,42.0
124395.0,50407707.0,1161.0,
97260.0,50372068.0,1159.621621621622,7.0
135662.0,50437273.0,1158.851171206226,
136599.0,50438794.0,1157.47755688181,46.0
146690.0,50459472.0,1155.513513513514,275.0
136703.0,50476514.0,1151.244372929644,
111398.0,50368361.0,1150.405405405405,15.0
124393.0,50407711.0,1147.540540540541,259.0
148301.0,50463589.0,1146.833703500279,9.0
139110.0,50448164.0,1145.8018801239,27.0
146977.0,50460403.0,1144.462784383859,
70404.0,50271225.0,1143.405405405405,1.0
135782.0,50437385.0,1142.918918918919,1.0
2190.0,50305925.0,1142.72972972973,20.0
135420.0,50437052.0,1141.662602416883,37.0
146959.0,50473138.0,1140.180257420045,25.0
137775.0,50438693.0,1138.212684044441,63.0
139132.0,50448146.0,1135.740611030429,24.0
86180.0,50377972.0,1134.432432432433,14.0
135754.0,50437358.0,1128.737096009502,74.0
97427.0,50330174.0,1124.864864864865,378.0
154827.0,50482565.0,1124.064936328764,68.0
119155.0,50392431.0,1123.756756756757,76.0
135669.0,50437280.0,1123.3005,
2271.0,50307723.0,1122.810810810811,220.0
135401.0,50437035.0,1120.7883725598,15.0
57993.0,50369116.0,1120.0,142.0
136760.0,50438965.0,1119.786740289439,36.0
58006.0,50374142.0,1118.945945945946,264.0
146966.0,50460392.0,1117.203676981474,59.0
146976.0,50460402.0,1115.580326540762,5.0
135424.0,50437056.0,1115.038244737488,18.0
97433.0,50330240.0,1107.540540540541,399.0
108625.0,50360426.0,1106.189189189189,9.0
9045.0,50316500.0,1098.135135135135,26.0
139127.0,50448162.0,1097.385594029507,
148308.0,50463596.0,1096.821657574778,33.0
140428.0,50451418.0,1091.918918918919,
95949.0,50303022.0,1090.0,217.0
135324.0,50436960.0,1088.937213802413,17.0
148127.0,50462208.0,1086.675675675676,6.0
148326.0,50463614.0,1086.443313733132,62.0
148279.0,50463237.0,1086.176997252507,29.0
135495.0,50437127.0,1085.462385510016,87.0
135346.0,50436982.0,1085.315576107967,1.0
155744.0,50484170.0,1085.07209272714,
135613.0,50437229.0,1083.832895125031,21.0
153268.0,50479634.0,1078.135135135135,60.0
135948.0,50437546.0,1077.863303966571,14.0
201.0,50305663.0,1074.837837837838,336.0
153974.0,50479938.0,1074.253877103061,89.0
135501.0,50439817.0,1073.818661836658,77.0
148286.0,50463574.0,1071.248344475629,
136077.0,50436710.0,1068.215156685734,33.0
135592.0,50437208.0,1068.114965921405,96.0
136398.0,50438578.0,1065.254087996919,6.0
117800.0,50388374.0,1064.216216216216,423.0
135347.0,50436983.0,1062.640233539275,18.0
16626.0,50420443.0,1061.054054054054,1826.0
140423.0,50451413.0,1060.918918918919,
152715.0,50503374.0,1060.789460035322,
152667.0,50477191.0,1058.49072,
153071.0,50477534.0,1055.195021430836,53.0
4960.0,50316366.0,1054.72972972973,23.0
119154.0,50392429.0,1049.756756756757,66.0
93026.0,50412625.0,1049.675675675676,60.0
136552.0,50438744.0,1041.602053781453,
112759.0,50373962.0,1041.162162162162,214.0
158150.0,50488151.0,1040.863127227628,13.0
158149.0,50488150.0,1040.863127227628,12.0
136462.0,50438642.0,1039.685116409689,49.0
125949.0,50412037.0,1038.351351351351,859.0
135668.0,50437279.0,1038.146355383269,52.0
140431.0,50451421.0,1037.918918918919,
135296.0,50436932.0,1037.588162277729,21.0
160396.0,50493723.0,1032.00834962251,
135076.0,50436732.0,1025.346322511434,39.0
130744.0,50423708.0,1023.926752265602,95.0
65830.0,50310447.0,1022.054054054054,176.0
121967.0,50401218.0,1019.702702702703,21.0
136727.0,50438933.0,1017.316256720649,7.0
15141.0,50334226.0,1017.054054054054,161.0
89834.0,50255399.0,1012.135135135135,40.0
122481.0,50402212.0,1010.567567567568,20.0
135498.0,50439814.0,1009.907100003851,25.0
148336.0,50463624.0,1009.412678266497,9.0
112761.0,50373964.0,1008.918918918919,214.0
148146.0,50463074.0,1004.540540540541,133.0
146961.0,50473141.0,1002.191053368081,32.0
125934.0,50412026.0,1001.486486486486,5.0
135867.0,50437466.0,999.7423871689595,21.0
155445.0,50483471.0,998.9025505569538,2.0
57985.0,50375372.0,989.2432432432433,161.0
37698.0,50374070.0,987.5135135135135,69.0
90175.0,50413534.0,987.4324324324325,117.0
155438.0,50483464.0,987.2502216929279,15.0
153972.0,50479936.0,986.6407170838054,1.0
136407.0,50438587.0,985.2221541741297,7.0
116465.0,50385099.0,984.2921082542766,
56162.0,50369192.0,983.2702702702703,44.0
136752.0,50438956.0,977.1871889519921,10.0
136074.0,50436705.0,976.1735078610516,
59373.0,50186475.0,975.5945945945946,9.0
107371.0,50357273.0,972.5675675675676,36.0
140410.0,50451400.0,969.5135135135135,9.0
148606.0,50463507.0,969.5135135135135,9.0
135650.0,50437261.0,967.4633171398781,111.0
139155.0,50473121.0,963.517179774796,27.0
135250.0,50436894.0,962.1817049806314,5.0
136313.0,50438492.0,959.3703117340735,2.0
100148.0,50336224.0,959.2847338523463,19.0
135348.0,50436984.0,958.9194735796221,
136315.0,50438494.0,957.946971508116,35.0
92520.0,50264598.0,957.0,26.0
139126.0,50448166.0,956.8433078589746,36.0
135555.0,50437187.0,956.5949568365668,28.0
157542.0,50487082.0,955.5328304871375,
148382.0,50463477.0,955.2415039065502,18.0
155435.0,50483461.0,950.5956204440274,23.0
139140.0,50448195.0,949.9359212548084,5.0
129608.0,50421433.0,949.4864864864865,16.0
136089.0,50436722.0,947.7448571089859,37.0
135636.0,50437247.0,946.9650935382015,30.0
139153.0,50446687.0,944.6957884361559,35.0
139125.0,50448168.0,944.4923196466799,16.0
135443.0,50437075.0,942.2630779276562,15.0
135298.0,50436934.0,941.4411271379014,19.0
136623.0,50438822.0,938.8108695523845,86.0
86954.0,50338178.0,935.2972972972973,42.0
135404.0,50437038.0,932.0942518168039,31.0
135088.0,50436744.0,929.2227125220993,26.0
92815.0,50394915.0,929.1081081081081,238.0
137788.0,50438782.0,928.6198773879609,62.0
121240.0,50398451.0,926.3243243243244,21.0
135868.0,50440443.0,925.8511362673108,
123017.0,50404024.0,922.7297297297298,109.0
91204.0,50314433.0,921.945945945946,12.0
69653.0,50372835.0,918.5135135135135,748.0
9481.0,50316507.0,917.1621621621622,80.0
135147.0,50436801.0,915.004721538706,62.0
135203.0,50436849.0,914.1961052321893,
121625.0,50400338.0,912.081081081081,10.0
135091.0,50436747.0,908.4141502111326,22.0
107359.0,50410521.0,907.4054054054054,22.0
122113.0,50401823.0,899.5945945945946,84.0
136770.0,50438975.0,899.1914065684309,85.0
148145.0,50463073.0,898.5945945945946,214.0
136472.0,50438652.0,896.0,
73841.0,50283255.0,894.1351351351351,123.0
2196.0,50305592.0,892.3513513513515,256.0
135601.0,50437217.0,890.1681580174528,35.0
18624.0,50304264.0,889.3243243243244,440.0
92539.0,50264663.0,889.0,24.0
136203.0,50438236.0,880.0452611426017,25.0
136616.0,50438815.0,877.7802350056488,22.0
135846.0,50437447.0,876.4827124202005,33.0
148338.0,50463626.0,876.1063696211429,31.0
135635.0,50437246.0,874.3444021060387,28.0
130041.0,50422423.0,870.6216216216217,
140406.0,50451396.0,870.6216216216217,
146965.0,50460391.0,869.6216811748714,28.0
137797.0,50438866.0,869.4345758990327,40.0
155745.0,50484171.0,868.6252302158734,
155746.0,50484172.0,868.6252302158734,
103143.0,50345563.0,867.4594594594595,193.0
136728.0,50438934.0,864.6957876138384,3.0
135423.0,50437055.0,864.1773534896919,8.0
136476.0,50481118.0,861.9883786015386,16.0
54522.0,50374044.0,854.7837837837837,1292.0
135622.0,50436673.0,853.4558373508625,44.0
136759.0,50438964.0,853.3535679676179,87.0
86950.0,50374102.0,852.4324324324325,127.0
117796.0,50422457.0,851.8918918918919,33.0
135610.0,50437226.0,850.4420029349163,10.0
92571.0,50286174.0,847.8108108108108,5.0
97425.0,50330172.0,845.918918918919,258.0
135297.0,50436933.0,845.792814785174,20.0
155434.0,50483460.0,844.1533687625277,41.0
135713.0,50436682.0,838.0540540540542,6.0
136236.0,50438417.0,832.7334314179092,3.0
139115.0,50448176.0,832.7054459052297,5.0
87469.0,50412639.0,830.7837837837839,104.0
98767.0,50394892.0,830.7027027027027,121.0
23081.0,50399658.0,824.0270270270271,328.0
57987.0,50369120.0,814.8648648648649,92.0
146980.0,50460406.0,810.9405926774489,33.0
136035.0,50437631.0,809.945945945946,12.0
57992.0,50369114.0,809.7837837837839,170.0
148383.0,50463475.0,808.242656284308,23.0
135793.0,50437396.0,807.6849712379411,18.0
110411.0,50365414.0,807.0,
135078.0,50436734.0,806.4319429983362,29.0
116197.0,50384134.0,803.8918918918919,498.0
88075.0,50296370.0,798.5675675675675,116.0
148281.0,50463569.0,798.5029361771292,46.0
155429.0,50483455.0,796.9757596252554,7.0
71390.0,50275150.0,794.0,230.0
76425.0,50395224.0,793.4324324324325,2022.0
135327.0,50436963.0,790.9677195249702,
155428.0,50483454.0,788.3271116386636,2.0
136163.0,50439761.0,786.7362684967235,63.0
154824.0,50482562.0,785.6788329212063,4.0
135122.0,50436776.0,784.757428117263,40.0
112766.0,50428010.0,784.2162162162163,41.0
155446.0,50483472.0,782.636014501298,1.0
135611.0,50437227.0,781.8235333179958,13.0
135407.0,50437041.0,781.1583811613415,39.0
69049.0,50334989.0,779.8108108108108,142.0
135972.0,50437570.0,778.4801209906626,4.0
135667.0,50437278.0,777.239051421973,72.0
136399.0,50438579.0,774.5317476290882,8.0
146996.0,50460422.0,769.6648733804044,2.0
140594.0,50452064.0,769.1351351351351,2.0
150687.0,50472434.0,769.1351351351351,2.0
135317.0,50436953.0,766.556208104369,27.0
135281.0,50436917.0,765.6273038170896,12.0
71663.0,50276242.0,765.3513513513514,41.0
117083.0,50386654.0,764.5405405405405,51.0
2795.0,50319758.0,763.7567567567568,2.0
135712.0,50436681.0,763.6756756756756,7.0
153971.0,50479935.0,762.6568090755949,10.0
111425.0,50368358.0,762.3783783783783,12.0
135765.0,50437369.0,761.3690114864105,59.0
108347.0,50359007.0,760.84,8.0
135796.0,50437399.0,758.3236156780282,20.0
12182.0,50321249.0,757.0,
136726.0,50438932.0,756.7831968248486,3.0
58002.0,50375371.0,755.0,3.0
135802.0,50437405.0,752.33967201433,35.0
136463.0,50438643.0,751.6466079798026,23.0
140430.0,50451420.0,750.8108108108108,7.0
135659.0,50437270.0,750.7806989276568,64.0
147000.0,50460426.0,750.40357238367,
146997.0,50460423.0,750.366745337086,5.0
151558.0,50473959.0,749.5135135135135,
73176.0,50281001.0,748.5675675675676,25.0
135326.0,50436962.0,748.0859115962411,1.0
123133.0,50404320.0,747.0,358.0
157252.0,50485327.0,745.5856358896899,16.0
135295.0,50436931.0,743.994713308076,9.0
69727.0,50269722.0,743.7027027027027,13.0
139139.0,50448183.0,743.6131642670204,29.0
136700.0,50477520.0,743.377791419443,14.0
135517.0,50437149.0,741.8018781999084,25.0
135455.0,50437087.0,740.591756784808,40.0
166436.0,50505041.0,739.0,
136218.0,50438251.0,738.3071275699494,10.0
137776.0,50438694.0,738.188602230254,5.0
137962.0,50442906.0,737.945945945946,79.0
136477.0,50438657.0,736.1297811361298,30.0
148147.0,50463099.0,734.0867449373759,6.0
155444.0,50483470.0,729.5162995037391,1.0
110276.0,50365577.0,727.1891891891892,1.0
135157.0,50436811.0,725.4273084717706,8.0
135460.0,50437092.0,723.9149497299851,37.0
113558.0,50375976.0,723.8108108108108,34.0
155447.0,50483473.0,721.7325163820121,2.0
135627.0,50437238.0,720.8033520199682,67.0
165216.0,50502188.0,719.5135135135135,
165217.0,50502359.0,719.5135135135135,
165218.0,50502360.0,719.5135135135135,
116188.0,50384295.0,719.081081081081,661.0
152730.0,50492297.0,717.8670383856529,
135670.0,50437281.0,717.6223225790941,49.0
136219.0,50438252.0,714.6980926434596,18.0
136167.0,50439765.0,714.0901936777188,240.0
136166.0,50439764.0,713.0452321562635,49.0
135896.0,50437493.0,712.4553497590198,59.0
136164.0,50439762.0,711.3525770410251,53.0
135279.0,50436915.0,708.9538296730736,7.0
134432.0,50439995.0,706.0,
135511.0,50437143.0,705.1809492732544,24.0
8297.0,50318696.0,702.6216216216217,8.0
135508.0,50439823.0,700.5168217607829,7.0
135449.0,50437081.0,699.7526991001657,48.0
135282.0,50436918.0,698.0838208695939,21.0
136408.0,50438588.0,697.2052793975732,14.0
121285.0,50399326.0,696.9459459459459,
125661.0,50411373.0,696.9459459459459,
125665.0,50411375.0,696.9459459459459,
125801.0,50411895.0,696.9459459459459,
57994.0,50396762.0,695.6486486486486,103.0
140595.0,50452569.0,694.5675675675676,17.0
115658.0,50380657.0,694.4864864864865,115.0
155693.0,50484108.0,694.16865,
99336.0,50335170.0,691.6756756756757,411.0
72981.0,50280675.0,689.2972972972973,
136553.0,50438745.0,685.2645090667456,
136168.0,50439766.0,682.0534637482045,106.0
135634.0,50437245.0,680.7954193819644,1.0
9483.0,50316510.0,679.3243243243244,102.0
154825.0,50482563.0,677.633693639691,1.0
146989.0,50460415.0,672.1095868695859,185.0
135638.0,50437249.0,669.6723931773195,28.0
136081.0,50436714.0,669.2519148198932,91.0
148378.0,50463476.0,667.1305245276806,27.0
135343.0,50436979.0,665.4257002637488,
158170.0,50488171.0,664.7624264877273,
136165.0,50439763.0,664.5154239566608,44.0
135450.0,50437082.0,663.1288404714492,41.0
113706.0,50376011.0,661.98,368.0
136300.0,50438479.0,660.5949860797477,3.0
58003.0,50369118.0,658.4324324324325,129.0
135865.0,50437464.0,658.056240161826,9.0
155717.0,50484136.0,657.8539280462219,
148874.0,50463067.0,656.918918918919,
135435.0,50437067.0,656.6114887759991,22.0
5894.0,50308144.0,656.5405405405405,36.0
135857.0,50492249.0,655.0161478754145,
154829.0,50482567.0,653.7946351455233,16.0
139134.0,50448136.0,652.972972972973,105.0
156973.0,50485528.0,652.1783677046071,
159440.0,50490631.0,652.1783677046071,
159439.0,50490630.0,652.1783677046071,
156970.0,50485525.0,652.1783677046071,
159441.0,50490632.0,652.1783677046071,
155741.0,50484160.0,652.1783677046071,
159457.0,50490648.0,652.1783677046071,
156972.0,50485527.0,652.1783677046071,
159458.0,50490649.0,652.1783677046071,
159459.0,50490650.0,652.1783677046071,
156971.0,50485526.0,652.1783677046071,
135809.0,50492222.0,652.1783677046071,
22696.0,50328216.0,650.0,
103433.0,50422461.0,649.0810810810812,10.0
140031.0,50450157.0,646.5135135135135,
135436.0,50437068.0,646.3750793371712,30.0
86013.0,50377971.0,644.5405405405406,22.0
91820.0,50413532.0,643.8648648648649,12.0
136749.0,50438953.0,639.7694124465235,27.0
135462.0,50437094.0,638.85746103433,26.0
135653.0,50437264.0,635.5779648016713,56.0
119435.0,50392437.0,631.3513513513514,166.0
135618.0,50437234.0,631.2082431732996,14.0
34089.0,50170835.0,628.4864864864865,75.0
110262.0,50365545.0,628.4324324324325,58.0
135299.0,50436935.0,625.5319971597072,20.0
135818.0,50437420.0,623.8276964556277,19.0
162629.0,50497995.0,623.2817955354833,
43618.0,50312149.0,621.8378378378379,2.0
9009.0,50316088.0,621.2432432432432,24.0
16623.0,50420234.0,620.8378378378378,1752.0
148381.0,50463487.0,620.1081081081081,10.0
86642.0,50335270.0,619.5945945945946,15.0
136221.0,50438254.0,619.0503535632881,5.0
135448.0,50437080.0,618.3956109270383,41.0
135902.0,50437499.0,616.4555858189727,12.0
125932.0,50412027.0,612.1891891891892,10.0
135641.0,50437252.0,611.2801760212382,42.0
139325.0,50446646.0,611.2221252286276,11.0
41795.0,50375444.0,611.0810810810812,83.0
135342.0,50436978.0,609.7860407665385,
136701.0,50481038.0,609.7843497782286,9.0
135363.0,50436999.0,607.2951284232696,1.0
123157.0,50404533.0,606.9459459459459,22.0
136655.0,50438853.0,606.1575521029192,17.0
136471.0,50438651.0,604.5405405405405,
136195.0,50438228.0,604.1081081081081,44.0
103134.0,50345484.0,602.8108108108108,42.0
135350.0,50436986.0,602.404487224067,1.0
135100.0,50436756.0,602.1765922409963,11.0
125798.0,50411929.0,602.1351351351351,6.0
135461.0,50437093.0,597.8753771321323,54.0
70393.0,50270988.0,596.918918918919,412.0
136739.0,50438945.0,596.4767010039993,8.0
57986.0,50375373.0,594.7297297297298,89.0
92799.0,50316671.0,594.5135135135135,154.0
148386.0,50463485.0,593.7297297297298,15.0
135996.0,50437592.0,593.1255477372556,7.0
135645.0,50437256.0,592.0820977014073,46.0
135328.0,50436964.0,591.5844368402384,20.0
70406.0,50271227.0,591.1351351351352,401.0
136053.0,50437651.0,591.0447023789465,72.0
30410.0,50379926.0,590.8378378378378,532.0
135646.0,50437257.0,589.9642911811009,28.0
135437.0,50437069.0,589.7580900383236,20.0
111645.0,50370029.0,589.34,
135767.0,50437371.0,584.0231545052894,34.0
86953.0,50344100.0,583.3243243243244,43.0
136096.0,50439827.0,583.0581345796163,15.0
135655.0,50437266.0,582.7384199674505,43.0
135496.0,50437128.0,580.5522601282345,48.0
106418.0,50394842.0,580.3783783783783,63.0
48100.0,50369057.0,580.1351351351352,25.0
119156.0,50392432.0,577.8918918918919,57.0
122470.0,50402083.0,577.7567567567568,87.0
135629.0,50437240.0,572.4284258951061,15.0
9833.0,50316518.0,571.1891891891892,28.0
135661.0,50437272.0,570.7222180218762,25.0
158169.0,50488170.0,569.7963649911127,
123123.0,50404310.0,568.2162162162163,1071.0
135651.0,50437262.0,567.6704144991907,43.0
108622.0,50360423.0,566.6486486486486,
100146.0,50336225.0,565.9446728587592,10.0
69654.0,50372834.0,563.1891891891892,609.0
135500.0,50439816.0,562.1796904892925,33.0
15144.0,50334227.0,560.4864864864865,67.0
122120.0,50401830.0,558.7837837837837,50.0
150032.0,50472189.0,557.8921926342487,67.0
152068.0,50476355.0,555.6756756756757,1.0
135671.0,50437282.0,554.932099144655,53.0
135797.0,50437400.0,553.9709548725684,5.0
135204.0,50436850.0,553.659728652594,3.0
135475.0,50437107.0,547.8612078541968,42.0
83638.0,50377969.0,546.4864864864865,63.0
73172.0,50323124.0,545.8918918918919,1.0
136235.0,50438416.0,545.7446544750117,2.0
135899.0,50437496.0,541.7939283034762,33.0
70720.0,50272354.0,539.4594594594595,43.0
135099.0,50436755.0,537.0810810810812,138.0
137793.0,50438834.0,535.8933701447196,
108875.0,50360956.0,533.3783783783783,54.0
135794.0,50437397.0,532.4336188112941,7.0
153973.0,50479937.0,532.4110336505116,85.0
86942.0,50375408.0,532.3783783783783,23.0
137961.0,50442909.0,532.3243243243244,74.0
162341.0,50496721.0,531.2197880605053,
89381.0,50256154.0,529.7297297297298,
121966.0,50470210.0,526.972972972973,11.0
125935.0,50412024.0,524.9459459459459,19.0
136403.0,50438583.0,522.7770303655617,6.0
97169.0,50329631.0,522.0270270270271,125.0
136487.0,50438667.0,521.9459459459459,3.0
146960.0,50460096.0,517.2757104336146,14.0
160395.0,50493722.0,516.1412277129316,
135451.0,50437083.0,515.965423831581,39.0
136405.0,50438585.0,514.3537823297347,12.0
69823.0,50323111.0,513.2432432432432,232.0
135799.0,50437402.0,512.647700977442,42.0
91090.0,50310297.0,512.4324324324325,1.0
91844.0,50261569.0,512.4324324324325,3.0
91092.0,50310296.0,512.4324324324325,15.0
232.0,50306158.0,512.4324324324325,
112768.0,50373973.0,510.972972972973,14.0
135277.0,50436913.0,509.4583194722761,9.0
99187.0,50410389.0,508.7464199999999,
136744.0,50438948.0,508.6501269014763,5.0
136743.0,50438947.0,508.6501263928262,3.0
41639.0,50319139.0,507.2432432432433,
135854.0,50437454.0,505.9278345368957,
135403.0,50437037.0,505.1228282656695,12.0
91819.0,50262571.0,502.6216216216216,5.0
56744.0,50374056.0,501.9189189189189,36.0
155706.0,50484125.0,501.4201758743865,
135648.0,50437259.0,501.2134191434953,23.0
91217.0,50314435.0,501.1891891891892,2.0
135323.0,50436959.0,500.6920530696756,15.0
122938.0,50403127.0,500.0810810810811,
135663.0,50437274.0,497.6891288680127,27.0
3379.0,50316363.0,496.027027027027,6.0
69655.0,50372833.0,495.8378378378378,721.0
136104.0,50439702.0,493.0671631979054,4.0
155433.0,50483459.0,492.1651281647731,29.0
6588.0,50410534.0,487.7567567567568,30.0
135656.0,50437267.0,487.4143761442642,66.0
119434.0,50392443.0,487.1621621621622,52.0
135616.0,50437232.0,485.8839935629542,23.0
69651.0,50372837.0,485.3513513513514,59.0
80060.0,50369143.0,484.4054054054054,32.0
85026.0,50357119.0,484.0810810810811,9.0
123952.0,50406257.0,484.0810810810811,13.0
135294.0,50436930.0,484.0275387267974,10.0
140922.0,50451448.0,484.0,
70405.0,50328896.0,482.5945945945946,41.0
146975.0,50473143.0,481.8811138353682,23.0
116195.0,50384132.0,481.5405405405405,441.0
122122.0,50401832.0,481.3783783783784,25.0
102916.0,50344644.0,480.6486486486486,8.0
97955.0,50332161.0,480.3513513513514,10.0
116201.0,50384138.0,479.7837837837838,251.0
135322.0,50436958.0,479.6501850231733,
140026.0,50450156.0,478.0540540540541,
112758.0,50373961.0,474.5945945945946,38.0
136741.0,50438413.0,473.428975299159,34.0
103136.0,50345486.0,472.9459459459459,82.0
155495.0,50483441.0,472.7314479648794,5.0
69819.0,50323122.0,472.2162162162163,240.0
135205.0,50436851.0,470.9014287442506,
128423.0,50406742.0,469.1891891891892,57.0
116200.0,50384137.0,468.972972972973,245.0
135293.0,50436929.0,468.5170188885725,5.0
136042.0,50437640.0,467.8918918918919,15.0
135664.0,50437275.0,467.5083182971825,37.0
86941.0,50338187.0,465.8918918918919,42.0
135510.0,50437142.0,465.7182494991255,17.0
135859.0,50437459.0,464.3234144122301,18.0
123121.0,50404308.0,464.0,96.0
137783.0,50438740.0,462.3530695865009,9.0
17276.0,50324071.0,461.7837837837838,8.0
146962.0,50460098.0,459.2144414483668,14.0
135415.0,50437047.0,457.8574574583105,43.0
152647.0,50477171.0,457.80966,
135370.0,50437004.0,456.1016339025396,1.0
90965.0,50425389.0,455.3513513513514,4275.0
48097.0,50369054.0,454.7297297297297,20.0
114274.0,50378475.0,454.1351351351351,21.0
134197.0,50438295.0,452.972972972973,56.0
109160.0,50361932.0,452.8108108108108,52.0
122117.0,50401827.0,451.6486486486486,68.0
9456.0,50316506.0,448.5405405405405,82.0
57996.0,50396763.0,447.2972972972973,88.0
8992.0,50316087.0,447.1891891891892,13.0
76424.0,50314406.0,444.8918918918919,1261.0
131410.0,50424331.0,444.8378378378378,19.0
57995.0,50369108.0,444.5945945945946,66.0
110810.0,50400475.0,441.3243243243243,5.0
155720.0,50484139.0,438.569285364148,
155730.0,50484149.0,438.569285364148,
135301.0,50436937.0,438.5024954767162,28.0
148283.0,50463571.0,437.7709956202145,27.0
86944.0,50374135.0,436.1891891891892,251.0
135079.0,50436735.0,435.7322650180861,12.0
121246.0,50398443.0,434.4324324324324,15.0
58005.0,50369122.0,433.7837837837838,58.0
135364.0,50437000.0,433.1829494665644,2.0
135195.0,50436630.0,432.8937250225331,
136699.0,50438905.0,432.1805575098099,10.0
59847.0,50396764.0,431.1621621621622,67.0
136266.0,50438445.0,430.8943233011696,2.0
96735.0,50363466.0,430.8648648648648,15.0
160397.0,50493724.0,429.5237938535126,
6423.0,50410549.0,427.8918918918919,2.0
87265.0,50248179.0,427.4594594594595,9.0
114586.0,50379333.0,427.1621621621622,2.0
17352.0,50447881.0,426.8648648648649,11.0
103139.0,50345489.0,426.8648648648649,65.0
34262.0,50273719.0,425.1351351351352,11.0
148284.0,50463572.0,424.065743948095,
117798.0,50422460.0,421.6216216216217,10.0
81951.0,50374164.0,421.5405405405405,1705.0
86725.0,50304282.0,420.0540540540541,53.0
135351.0,50436987.0,419.550559890969,5.0
155432.0,50483458.0,418.0100978014544,36.0
97701.0,50447883.0,417.8918918918919,5.0
15045.0,50322420.0,416.6486486486486,88.0
27371.0,50336951.0,416.5405405405405,32.0
83641.0,50376188.0,416.027027027027,65.0
15138.0,50310081.0,415.3513513513514,9.0
114277.0,50378478.0,414.972972972973,69.0
125947.0,50412039.0,414.8378378378378,313.0
132210.0,50428334.0,414.7027027027028,138.0
73179.0,50281031.0,414.2972972972973,27.0
148287.0,50463575.0,413.7433210244951,
135625.0,50437236.0,413.4054054054054,39.0
160398.0,50493725.0,412.8033398490042,
102420.0,50342547.0,411.2432432432432,8.0
108402.0,50359436.0,407.8108108108108,3500.0
150033.0,50472190.0,407.3513513513514,1.0
140927.0,50451453.0,407.0,
54406.0,50272690.0,406.0810810810811,23.0
131411.0,50424332.0,406.0540540540541,6.0
73569.0,50412598.0,404.0540540540541,17.0
135278.0,50436914.0,403.2553726740258,6.0
37701.0,50404650.0,402.4594594594595,848.0
136404.0,50438584.0,400.5753477828062,2.0
135440.0,50437072.0,400.3488081628002,13.0
138026.0,50445042.0,398.918918918919,86.0
135283.0,50436919.0,397.6579585046898,15.0
9304.0,50316503.0,397.027027027027,25.0
135247.0,50436891.0,396.8578350159326,5.0
135155.0,50436809.0,394.3766935033376,2.0
27730.0,50320545.0,393.5135135135135,12.0
135626.0,50437237.0,392.2162162162163,30.0
117089.0,50386940.0,392.1351351351352,418.0
54382.0,50272357.0,390.7027027027027,39.0
135815.0,50437417.0,390.1825519527476,6.0
148144.0,50463072.0,388.7567567567568,67.0
112021.0,50371868.0,387.8918918918919,36.0
58004.0,50375370.0,387.5135135135135,59.0
136406.0,50438586.0,386.6888043811054,7.0
57997.0,50369110.0,386.6486486486486,87.0
95560.0,50302777.0,386.3243243243243,176.0
135637.0,50437248.0,385.2972972972973,20.0
6587.0,50410559.0,385.1891891891892,30.0
162345.0,50496725.0,385.0199756970931,
158146.0,50487677.0,384.4324324324324,35.0
135371.0,50437005.0,382.828410149004,1.0
121958.0,50401201.0,382.6216216216216,9.0
148610.0,50463651.0,381.5135135135135,8.0
136659.0,50438860.0,381.4875955575948,
139133.0,50448132.0,378.7820093947163,
114585.0,50379332.0,378.2432432432432,4.0
135341.0,50436977.0,378.2072224131225,
